NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL
23,51e3c4f04024671fe7e84c7093b5960a01e10431,STATEMENT_INSERT,METHOD_INVOCATION: view3.performClick();,METHOD: butterknife.OnClickTest.methodCastsArgument(),com.example.butterknife.functional.OnClickTest.argumentCast(),LOW
23,51e3c4f04024671fe7e84c7093b5960a01e10431,STATEMENT_INSERT,"METHOD_INVOCATION: assertSame(view3, target.last);",METHOD: butterknife.OnClickTest.methodCastsArgument(),com.example.butterknife.functional.OnClickTest.argumentCast(),LOW
23,51e3c4f04024671fe7e84c7093b5960a01e10431,STATEMENT_INSERT,METHOD_INVOCATION: view4.performClick();,METHOD: butterknife.OnClickTest.methodCastsArgument(),com.example.butterknife.functional.OnClickTest.argumentCast(),LOW
23,51e3c4f04024671fe7e84c7093b5960a01e10431,STATEMENT_INSERT,"METHOD_INVOCATION: assertSame(view4, target.last);",METHOD: butterknife.OnClickTest.methodCastsArgument(),com.example.butterknife.functional.OnClickTest.argumentCast(),LOW
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
23,51e3c4f04024671fe7e84c7093b5960a01e10431,STATEMENT_DELETE,"METHOD_INVOCATION: assertAbout(javaSource()).that(source).withCompilerOptions(-Xlint:-processing"").processedWith(new ButterKnifeProcessor()).compilesWithoutWarnings().and().generatesSources(bindingSource);""",METHOD: butterknife.OnClickTest.methodCastsArgument(),com.example.butterknife.functional.OnClickTest.argumentCast(),MEDIUM
23,51e3c4f04024671fe7e84c7093b5960a01e10431,METHOD_RENAMING,METHOD: butterknife.OnClickTest.methodWithMultipleIds(),METHOD: butterknife.OnClickTest.methodWithMultipleIds(),com.example.butterknife.functional.OnClickTest.multipleIds(),HIGH
23,51e3c4f04024671fe7e84c7093b5960a01e10431,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: View tree = treeWithIds(1, 2);",METHOD: butterknife.OnClickTest.methodWithMultipleIds(),com.example.butterknife.functional.OnClickTest.multipleIds(),LOW
23,51e3c4f04024671fe7e84c7093b5960a01e10431,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: View view1 = tree.findViewById(1);,METHOD: butterknife.OnClickTest.methodWithMultipleIds(),com.example.butterknife.functional.OnClickTest.multipleIds(),LOW
23,51e3c4f04024671fe7e84c7093b5960a01e10431,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: View view2 = tree.findViewById(2);,METHOD: butterknife.OnClickTest.methodWithMultipleIds(),com.example.butterknife.functional.OnClickTest.multipleIds(),LOW
23,51e3c4f04024671fe7e84c7093b5960a01e10431,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: MultipleIds target = new MultipleIds();,METHOD: butterknife.OnClickTest.methodWithMultipleIds(),com.example.butterknife.functional.OnClickTest.multipleIds(),LOW
