INSERTION,DELETION,SUM,SUBTRACT
0,1,1,-1
0,1,1,-1
21,0,21,21
12,6,18,6
1,1,2,0
11,1,12,10
6,1,7,5
2,2,4,0
23,0,23,23
3,0,3,3
3,0,3,3
4,0,4,4
2,2,4,0
8,1,9,7
10,1,11,9
2,25,27,-23
28,11,39,17
1,12,13,-11
2,1,3,1
33,10,43,23
1,1,2,0
1,1,2,0
6,1,7,5
5,1,6,4
0,2,2,-2
2,2,4,0
13,2,15,11
28,6,34,22
15,1,16,14
1,1,2,0
3,1,4,2
46,26,72,20
18,4,22,14
5,4,9,1
0,3,3,-3
8,6,14,2
6,6,12,0
2,2,4,0
2,2,4,0
2,2,4,0
8,8,16,0
10,10,20,0
11,11,22,0
2,2,4,0
7,7,14,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
27,27,54,0
2,2,4,0
4,4,8,0
3,3,6,0
4,4,8,0
1,1,2,0
2,2,4,0
9,9,18,0
2,2,4,0
1,1,2,0
4,4,8,0
1,1,2,0
22,2,24,20
27,0,27,27
1,2,3,-1
7,3,10,4
1,1,2,0
1,1,2,0
3,1,4,2
2,2,4,0
2,2,4,0
2,2,4,0
1,1,2,0
3,0,3,3
23,27,50,-4
15,0,15,15
9,0,9,9
6,0,6,6
1,1,2,0
2,2,4,0
11,0,11,11
20,3,23,17
3,7,10,-4
1,1,2,0
2,2,4,0
31,3,34,28
1,5,6,-4
1,1,2,0
3,4,7,-1
13,22,35,-9
19,43,62,-24
2,2,4,0
1,1,2,0
7,6,13,1
2,1,3,1
1,1,2,0
18,23,41,-5
4,0,4,4
2,0,2,2
68,0,68,68
1,1,2,0
12,10,22,2
2,2,4,0
41,23,64,18
1,1,2,0
32,0,32,32
0,18,18,-18
2,1,3,1
1,1,2,0
17,3,20,14
5,4,9,1
8,0,8,8
4,3,7,1
5,1,6,4
11,1,12,10
15,1,16,14
14,1,15,13
16,0,16,16
3,0,3,3
3,0,3,3
3,0,3,3
6,0,6,6
14,0,14,14
5,0,5,5
15,0,15,15
14,7,21,7
110,0,110,110
18,0,18,18
68,0,68,68
16,79,95,-63
60,0,60,60
3,2,5,1
30,65,95,-35
3,2,5,1
3,2,5,1
5,5,10,0
6,10,16,-4
17,1,18,16
38,4,42,34
17,19,36,-2
2,2,4,0
1,1,2,0
2,2,4,0
18,10,28,8
1,1,2,0
10,0,10,10
39,0,39,39
102,79,181,23
3,10,13,-7
0,4,4,-4
1,1,2,0
2,1,3,1
23,10,33,13
1,1,2,0
1,1,2,0
5,3,8,2
1,0,1,1
0,16,16,-16
8,1,9,7
0,48,48,-48
0,3,3,-3
4,0,4,4
8,0,8,8
1,0,1,1
1,0,1,1
1,0,1,1
1,1,2,0
1,1,2,0
7,1,8,6
1,1,2,0
4,4,8,0
1,1,2,0
9,0,9,9
9,3,12,6
3,1,4,2
1,1,2,0
8,0,8,8
3,4,7,-1
1,3,4,-2
6,1,7,5
8,1,9,7
1,0,1,1
1,5,6,-4
1,0,1,1
35,12,47,23
116,0,116,116
8,0,8,8
348,0,348,348
58,50,108,8
1,1,2,0
10,10,20,0
0,1,1,-1
41,43,84,-2
10,12,22,-2
1,1,2,0
34,35,69,-1
2,2,4,0
4,4,8,0
6,6,12,0
2,1,3,1
1,2,3,-1
2,2,4,0
2,1,3,1
13,11,24,2
1,0,1,1
2,3,5,-1
4,4,8,0
2,1,3,1
4,3,7,1
3,2,5,1
0,1,1,-1
6,5,11,1
10,11,21,-1
1,1,2,0
4,4,8,0
2,2,4,0
1,1,2,0
1,1,2,0
4,4,8,0
6,6,12,0
2,3,5,-1
2,2,4,0
2,1,3,1
9,12,21,-3
19,22,41,-3
1,0,1,1
1,1,2,0
2,2,4,0
4,4,8,0
1,1,2,0
1,4,5,-3
5,5,10,0
2,4,6,-2
1,1,2,0
1,3,4,-2
2,2,4,0
41,41,82,0
1,4,5,-3
1,1,2,0
1,2,3,-1
1,1,2,0
1,1,2,0
2,1,3,1
3,3,6,0
1,0,1,1
3,2,5,1
4,4,8,0
10,10,20,0
2,1,3,1
19,19,38,0
2,1,3,1
8,8,16,0
13,13,26,0
1,2,3,-1
15,17,32,-2
7,6,13,1
2,1,3,1
14,11,25,3
7,4,11,3
2,1,3,1
23,20,43,3
2,1,3,1
5,6,11,-1
4,3,7,1
2,1,3,1
14,11,25,3
2,3,5,-1
1,1,2,0
1,0,1,1
1,1,2,0
1,1,2,0
2,1,3,1
10,10,20,0
3,4,7,-1
1,2,3,-1
1,1,2,0
5,3,8,2
1,1,2,0
1,1,2,0
1,1,2,0
5,4,9,1
4,4,8,0
2,0,2,2
4,4,8,0
1,1,2,0
2,2,4,0
3,2,5,1
1,1,2,0
4,3,7,1
4,3,7,1
1,1,2,0
4,4,8,0
2,2,4,0
8,8,16,0
4,5,9,-1
12,10,22,2
11,9,20,2
12,10,22,2
12,10,22,2
12,10,22,2
12,10,22,2
12,10,22,2
4,3,7,1
21,19,40,2
18,16,34,2
3,3,6,0
1,1,2,0
1,1,2,0
2,1,3,1
14,14,28,0
6,3,9,3
24,22,46,2
1,1,2,0
1,0,1,1
1,2,3,-1
2,2,4,0
2,2,4,0
1,2,3,-1
2,1,3,1
6,6,12,0
2,2,4,0
1,1,2,0
15,13,28,2
1,1,2,0
2,2,4,0
9,16,25,-7
0,2,2,-2
16,12,28,4
15,12,27,3
4,3,7,1
19,15,34,4
1,1,2,0
1,2,3,-1
1,2,3,-1
1,1,2,0
1,1,2,0
3,3,6,0
2,3,5,-1
1,1,2,0
2,3,5,-1
2,2,4,0
1,2,3,-1
1,2,3,-1
18,18,36,0
5,5,10,0
2,2,4,0
1,1,2,0
3,3,6,0
3,3,6,0
4,0,4,4
3,3,6,0
3,0,3,3
1,1,2,0
2,0,2,2
4,4,8,0
11,11,22,0
2,2,4,0
