INSERTION,DELETION,SUM,SUBTRACT
1,0,1,1
4,2,6,2
1,0,1,1
1,1,2,0
7,12,19,-5
1,1,2,0
1,1,2,0
37,6,43,31
1,1,2,0
7,5,12,2
3,2,5,1
1,0,1,1
2,1,3,1
2,1,3,1
28,44,72,-16
16,3,19,13
82,28,110,54
1,1,2,0
1,1,2,0
4,1,5,3
31,0,31,31
1,0,1,1
6,3,9,3
11,12,23,-1
5,5,10,0
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
7,9,16,-2
6,6,12,0
2,2,4,0
2,2,4,0
2,2,4,0
14,15,29,-1
6,7,13,-1
1,5,6,-4
3,3,6,0
1,1,2,0
8,8,16,0
16,6,22,10
11,10,21,1
12,20,32,-8
6,12,18,-6
2,2,4,0
11,10,21,1
15,14,29,1
2,2,4,0
8,4,12,4
2,2,4,0
8,8,16,0
3,3,6,0
5,8,13,-3
2,2,4,0
2,2,4,0
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
1,1,2,0
1,1,2,0
1,2,3,-1
2,3,5,-1
2,3,5,-1
2,8,10,-6
2,4,6,-2
1,1,2,0
31,33,64,-2
2,1,3,1
5,5,10,0
11,11,22,0
11,11,22,0
10,10,20,0
7,7,14,0
4,4,8,0
3,3,6,0
94,94,188,0
1,1,2,0
1,1,2,0
20,0,20,20
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
9,0,9,9
4,2,6,2
11,0,11,11
3,6,9,-3
2,2,4,0
2,2,4,0
4,4,8,0
1,1,2,0
1,1,2,0
3,3,6,0
4,4,8,0
1,1,2,0
2,2,4,0
10,10,20,0
20,47,67,-27
2,16,18,-14
2,1,3,1
1,1,2,0
44,39,83,5
0,42,42,-42
1,1,2,0
0,4,4,-4
77,86,163,-9
4,4,8,0
0,4,4,-4
1,6,7,-5
2,1,3,1
3,4,7,-1
2,3,5,-1
4,10,14,-6
1,1,2,0
2,14,16,-12
9,48,57,-39
2,2,4,0
0,47,47,-47
7,13,20,-6
2,1,3,1
0,36,36,-36
0,38,38,-38
3,7,10,-4
0,35,35,-35
17,25,42,-8
0,2,2,-2
2,2,4,0
6,6,12,0
2,2,4,0
1,0,1,1
54,66,120,-12
1,1,2,0
5,2,7,3
32,0,32,32
32,0,32,32
14,6,20,8
20,20,40,0
5,5,10,0
59,12,71,47
1,1,2,0
0,12,12,-12
0,2,2,-2
1,1,2,0
3,6,9,-3
4,0,4,4
12,2,14,10
15,11,26,4
8,2,10,6
4,3,7,1
23,10,33,13
1,1,2,0
2,2,4,0
4,4,8,0
0,5,5,-5
4,4,8,0
1,1,2,0
3,9,12,-6
9,8,17,1
1,1,2,0
1,3,4,-2
27,35,62,-8
1,3,4,-2
0,3,3,-3
1,1,2,0
7,21,28,-14
1,1,2,0
0,1,1,-1
0,2,2,-2
1,1,2,0
4,0,4,4
1,1,2,0
1,1,2,0
5,7,12,-2
6,7,13,-1
6,7,13,-1
1,1,2,0
7,12,19,-5
5,0,5,5
1,8,9,-7
212,270,482,-58
4,4,8,0
5,5,10,0
2,2,4,0
1,1,2,0
0,1,1,-1
2,1,3,1
1,1,2,0
2,0,2,2
3,1,4,2
1,2,3,-1
1,1,2,0
3,1,4,2
3,3,6,0
2,2,4,0
2,2,4,0
1,6,7,-5
1,2,3,-1
4,8,12,-4
3,1,4,2
1,1,2,0
1,1,2,0
7,6,13,1
3,1,4,2
3,1,4,2
3,1,4,2
1,1,2,0
3,3,6,0
3,3,6,0
2,2,4,0
14,12,26,2
1,1,2,0
3,1,4,2
3,2,5,1
1,1,2,0
1,1,2,0
1,1,2,0
3,0,3,3
3,0,3,3
7,2,9,5
51,0,51,51
31,0,31,31
1,1,2,0
9,5,14,4
1,3,4,-2
50,0,50,50
1,1,2,0
1,2,3,-1
5,1,6,4
1,1,2,0
42,0,42,42
48,0,48,48
58,0,58,58
0,1,1,-1
39,0,39,39
44,0,44,44
1,1,2,0
13,0,13,13
7,3,10,4
2,0,2,2
11,11,22,0
1,1,2,0
12,0,12,12
3,1,4,2
66,0,66,66
2,2,4,0
2,2,4,0
1,1,2,0
2,2,4,0
2,2,4,0
1,1,2,0
1,1,2,0
5,0,5,5
1,1,2,0
19,33,52,-14
3,3,6,0
18,14,32,4
2,2,4,0
2,2,4,0
1,1,2,0
5,6,11,-1
9,9,18,0
13,11,24,2
1,1,2,0
1,1,2,0
4,4,8,0
1,1,2,0
18,14,32,4
7,11,18,-4
0,6,6,-6
9,9,18,0
10,10,20,0
32,50,82,-18
1,5,6,-4
0,3,3,-3
1,1,2,0
3,0,3,3
3,0,3,3
3,0,3,3
10,10,20,0
1,1,2,0
3,0,3,3
1,1,2,0
6,3,9,3
3,0,3,3
3,0,3,3
1,1,2,0
2,2,4,0
3,0,3,3
3,0,3,3
3,0,3,3
3,0,3,3
1,1,2,0
3,0,3,3
3,0,3,3
3,0,3,3
3,0,3,3
3,0,3,3
3,0,3,3
3,0,3,3
18,18,36,0
1,1,2,0
27,27,54,0
4,4,8,0
4,0,4,4
4,0,4,4
3,0,3,3
7,7,14,0
5,5,10,0
27,27,54,0
18,18,36,0
13,13,26,0
2,2,4,0
3,0,3,3
3,0,3,3
3,0,3,3
6,3,9,3
2,2,4,0
47,39,86,8
9,9,18,0
1,2,3,-1
3,0,3,3
3,0,3,3
3,0,3,3
3,2,5,1
3,2,5,1
1,1,2,0
1,3,4,-2
4,1,5,3
3,3,6,0
11,3,14,8
1,1,2,0
13,9,22,4
9,0,9,9
110,1,111,109
75,29,104,46
2,2,4,0
1,1,2,0
110,0,110,110
0,0,0,0
1,0,1,1
0,0,0,0
1,0,1,1
5,0,5,5
4,0,4,4
20,0,20,20
26,0,26,26
3,1,4,2
3,1,4,2
15,15,30,0
7,7,14,0
10,10,20,0
13,13,26,0
24,24,48,0
14,14,28,0
55,38,93,17
13,13,26,0
11,11,22,0
6,6,12,0
10,10,20,0
11,11,22,0
13,13,26,0
11,11,22,0
6,6,12,0
6,6,12,0
6,6,12,0
17,17,34,0
25,25,50,0
24,24,48,0
14,14,28,0
3,3,6,0
11,11,22,0
9,9,18,0
16,16,32,0
6,6,12,0
10,10,20,0
13,13,26,0
3,3,6,0
3,3,6,0
3,3,6,0
9,9,18,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
7,7,14,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
7,7,14,0
7,7,14,0
7,7,14,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
45,45,90,0
3,3,6,0
18,18,36,0
21,21,42,0
43,43,86,0
5,5,10,0
36,36,72,0
29,29,58,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
40,40,80,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
32,32,64,0
7,7,14,0
6,6,12,0
3,3,6,0
3,3,6,0
3,3,6,0
39,39,78,0
10,10,20,0
11,11,22,0
11,11,22,0
49,49,98,0
17,17,34,0
7,7,14,0
58,58,116,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
10,10,20,0
3,3,6,0
1,1,2,0
4,4,8,0
9,9,18,0
3,3,6,0
6,6,12,0
6,6,12,0
86,86,172,0
6,6,12,0
6,6,12,0
42,42,84,0
24,24,48,0
6,6,12,0
6,6,12,0
76,76,152,0
6,6,12,0
12,12,24,0
6,6,12,0
10,10,20,0
6,6,12,0
20,20,40,0
15,15,30,0
12,12,24,0
6,6,12,0
27,27,54,0
6,6,12,0
34,34,68,0
6,6,12,0
6,6,12,0
20,20,40,0
6,6,12,0
16,16,32,0
16,16,32,0
6,6,12,0
6,6,12,0
6,6,12,0
6,6,12,0
36,36,72,0
6,6,12,0
110,32,142,78
13,7,20,6
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
4,4,8,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
6,6,12,0
3,3,6,0
18,18,36,0
36,36,72,0
8,8,16,0
17,17,34,0
37,37,74,0
6,6,12,0
7,7,14,0
6,6,12,0
7,7,14,0
6,6,12,0
7,7,14,0
15,15,30,0
22,22,44,0
61,61,122,0
3,3,6,0
5,5,10,0
6,6,12,0
3,3,6,0
5,5,10,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
10,10,20,0
8,8,16,0
7,7,14,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
3,3,6,0
8,8,16,0
3,3,6,0
10,10,20,0
7,7,14,0
7,7,14,0
14,14,28,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
6,6,12,0
3,3,6,0
10,10,20,0
13,13,26,0
3,3,6,0
3,3,6,0
7,7,14,0
10,10,20,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
7,7,14,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
9,9,18,0
10,10,20,0
15,15,30,0
10,10,20,0
15,15,30,0
3,3,6,0
3,3,6,0
3,3,6,0
5,5,10,0
6,6,12,0
1,1,2,0
5,5,10,0
8,8,16,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
67,67,134,0
18,18,36,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
10,10,20,0
3,3,6,0
9,9,18,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
5,5,10,0
6,6,12,0
3,3,6,0
10,10,20,0
9,9,18,0
5,5,10,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
8,8,16,0
3,3,6,0
8,8,16,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
8,8,16,0
8,8,16,0
8,8,16,0
12,12,24,0
8,8,16,0
12,12,24,0
8,8,16,0
13,13,26,0
9,9,18,0
12,12,24,0
9,9,18,0
12,12,24,0
8,8,16,0
12,12,24,0
10,10,20,0
10,10,20,0
12,12,24,0
15,15,30,0
16,16,32,0
13,13,26,0
13,13,26,0
6,6,12,0
14,14,28,0
12,12,24,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
7,7,14,0
14,14,28,0
11,11,22,0
8,8,16,0
7,7,14,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
8,8,16,0
3,3,6,0
9,9,18,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
3,3,6,0
8,8,16,0
3,3,6,0
10,10,20,0
12,12,24,0
11,11,22,0
13,13,26,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
9,9,18,0
3,3,6,0
7,7,14,0
7,7,14,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
9,9,18,0
11,11,22,0
3,3,6,0
4,4,8,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
7,7,14,0
15,15,30,0
7,7,14,0
11,11,22,0
3,3,6,0
4,4,8,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
6,6,12,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
10,10,20,0
13,13,26,0
3,3,6,0
3,3,6,0
11,11,22,0
15,15,30,0
16,16,32,0
7,7,14,0
7,7,14,0
7,7,14,0
10,10,20,0
3,3,6,0
7,7,14,0
5,5,10,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
6,6,12,0
3,3,6,0
6,6,12,0
9,9,18,0
6,6,12,0
98,19,117,79
7,7,14,0
3,3,6,0
3,3,6,0
4,4,8,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
10,10,20,0
15,15,30,0
10,10,20,0
3,3,6,0
3,3,6,0
6,6,12,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
11,11,22,0
11,11,22,0
9,9,18,0
9,9,18,0
9,9,18,0
9,9,18,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
5,5,10,0
3,3,6,0
57,8,65,49
10,5,15,5
3,3,6,0
147,5,152,142
1,1,2,0
2,1,3,1
19,4,23,15
19,16,35,3
1,0,1,1
11,11,22,0
13,13,26,0
30,14,44,16
14,5,19,9
5,5,10,0
6,6,12,0
5,5,10,0
5,5,10,0
5,5,10,0
7,7,14,0
2,2,4,0
2,2,4,0
1,1,2,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
7,0,7,7
2,2,4,0
2,2,4,0
1,1,2,0
1,1,2,0
1,1,2,0
14,4,18,10
32,14,46,18
1,0,1,1
6,0,6,6
7,0,7,7
140,0,140,140
1,1,2,0
3,15,18,-12
3,8,11,-5
3,8,11,-5
19,25,44,-6
30,6,36,24
20,2,22,18
2,2,4,0
1,1,2,0
4,1,5,3
9,7,16,2
2,2,4,0
5,1,6,4
5,0,5,5
2,2,4,0
2,2,4,0
3,4,7,-1
3,4,7,-1
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
13,13,26,0
3,3,6,0
16,16,32,0
15,15,30,0
23,23,46,0
3,3,6,0
11,11,22,0
17,17,34,0
3,3,6,0
3,3,6,0
9,9,18,0
3,3,6,0
3,3,6,0
36,36,72,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
71,71,142,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
13,13,26,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
5,5,10,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
4,4,8,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
66,18,84,48
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
6,6,12,0
3,3,6,0
3,3,6,0
3,3,6,0
5,5,10,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
6,6,12,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
52,15,67,37
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
23,23,46,0
24,18,42,6
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
